no_of_weekend_nights,year,market_segment_type_Online,day_of_week,market_segment_type_other,no_of_special_requests,required_car_parking_space,avg_price_per_room_mm,repeated_guest,type_of_meal_plan_Not Selected,lead_time_transf,is_wknd
2,2018,1,2,0,0,0,0.4854920729883338,0,0,1.6993890761116388,0
1,2018,1,7,0,0,0,0.7253963505833083,0,0,-0.2050928380971673,1
0,2017,1,6,0,1,0,0.5764283577624887,0,0,0.1180881129654652,1
0,2018,1,4,0,1,0,0.6230930302123839,0,0,0.0746650551061651,0
2,2017,1,2,0,2,0,0.8820221358061621,0,0,-0.3642076811062532,0
2,2018,1,2,0,2,0,0.7846245886927908,0,0,-0.2050928380971673,0
0,2018,1,4,0,1,0,0.5363446006580914,0,0,-0.3222390721437069,0
2,2018,1,2,0,0,0,0.644630571343105,0,0,0.4671172426151201,0
0,2018,0,6,0,0,0,0.6033502841758899,0,0,0.682291481734681,1
2,2018,1,2,0,2,0,0.7230032904576726,0,0,0.6436080330474707,0
0,2018,1,5,0,0,0,0.5016452288363744,0,0,-1.7911413536931085,1
2,2018,1,6,0,2,0,0.348190248279988,0,0,-0.1507417285742625,1
1,2017,1,4,0,2,0,0.4507927011666168,0,0,-0.3018428446569174,0
0,2017,0,1,0,1,0,0.3975471133712234,0,0,-0.5257167383027416,0
1,2018,0,3,0,0,0,0.477714627580018,0,0,-0.3642076811062532,0
1,2018,1,7,0,2,0,0.790008973975471,0,0,0.5105779282303068,1
1,2018,1,3,0,1,0,0.3242596470236314,0,1,1.6615512484703208,0
0,2018,1,1,0,0,0,0.5907867185163027,0,0,-0.2237932639533717,0
0,2017,1,6,0,2,0,0.4238707747532156,0,0,-1.315514612291896,1
0,2018,1,6,0,0,0,0.4615614717319772,0,0,0.4223108037762752,1
0,2018,1,7,0,0,0,0.3700269219264134,0,1,-0.8492925336098945,1
2,2018,1,2,0,0,0,0.6362548609033801,0,0,-0.6036087123507768,0
1,2018,1,2,0,1,0,0.4178881244391265,0,1,-0.7492897975185061,0
0,2018,0,6,0,0,0,0.5813939575231827,0,0,1.793521860992584,1
2,2017,0,1,0,0,0,0.2526473227639844,0,0,1.3863839152719286,0
1,2017,0,3,1,0,0,0.2743045169009871,0,0,-0.5510080442930118,0
1,2017,1,4,0,0,0,0.4597666766377504,0,1,-1.985608868000325,0
0,2017,1,6,0,1,0,0.4193837870176488,0,0,0.6337823531304649,1
1,2018,1,1,0,1,0,0.567454382291355,0,0,-0.5257167383027416,0
0,2018,1,5,0,2,0,0.4454083158839365,0,0,0.1600999635136913,1
1,2017,0,4,0,0,0,0.2743045169009871,0,0,0.0746650551061651,0
2,2018,1,1,0,2,0,0.7323362249476517,0,0,0.5212441500357919,0
1,2017,1,4,0,1,0,0.504636553993419,0,0,-0.3858181592437775,0
1,2018,0,7,0,0,0,0.4224349386778342,0,0,0.8625337702141964,1
0,2017,0,5,1,1,0,0.2563565659587197,0,0,-0.6882827749845334,1
0,2018,0,6,1,0,0,0.3640442716123243,0,0,-0.885339194262977,1
1,2017,0,7,0,0,0,0.3999401734968591,0,0,1.4238119366600954,1
2,2018,1,2,0,0,0,0.5423272509721806,0,0,0.0143596403224571,0
2,2018,0,2,0,0,0,0.3341310200418785,0,0,0.1037762432774275,0
1,2018,1,3,0,0,0,0.4702363146874065,0,1,0.9856234979776924,0
0,2018,1,5,0,1,0,0.3538737660783727,0,0,-0.0011810930312185,1
0,2018,0,5,0,1,0,0.7230032904576726,0,0,0.5631544872911395,1
2,2017,1,2,0,0,0,0.4507927011666168,0,0,0.5938303814077687,0
0,2017,1,5,0,1,0,0.3700269219264134,0,1,-0.0328603820111207,1
2,2017,0,7,0,1,0,0.2324259647023631,0,0,-0.6310097636957879,1
2,2018,0,2,0,0,0,0.11678133413102,0,0,-0.5010442920420968,0
0,2018,1,4,0,0,0,0.348190248279988,0,1,0.303672549971128,0
1,2018,1,1,0,2,0,0.4196829195333533,0,0,-0.7813917674178052,0
1,2018,1,3,0,1,0,0.5734370326054441,0,0,1.639600090768717,0
0,2017,1,5,0,0,0,0.5358659886329643,0,0,-1.384355375311487,1
0,2018,1,5,0,0,0,0.3446604845946754,0,1,0.0297091017727521,1
0,2018,1,7,0,0,0,0.28926114268621,0,1,1.51424315560654,1
0,2018,1,6,0,0,0,0.304636553993419,0,0,-1.1960679773682703,1
0,2017,0,5,0,1,0,0.2324259647023631,0,0,-0.7813917674178052,1
1,2018,1,7,0,0,0,0.6172898594077175,0,1,-1.047549579600935,1
1,2018,1,3,0,1,1,0.5800179479509422,0,0,1.335273156332459,0
2,2018,1,2,0,1,0,0.3743942566556985,0,0,-0.2237932639533717,0
0,2018,0,4,0,0,0,0.3463356266826204,0,0,0.2532177884033206,0
0,2018,0,4,0,0,0,0.4238707747532156,0,0,-1.315514612291896,0
0,2017,0,6,0,0,0,0.3042177684714328,0,0,0.6630716990212818,1
2,2018,0,2,0,0,0,0.4896799282081962,0,0,1.0091840482465178,0
0,2018,1,1,0,1,0,0.3538737660783727,0,0,-0.0490117057868472,0
0,2018,0,4,0,0,0,0.4238707747532156,0,0,0.2272686863786324,0
1,2018,1,3,0,0,0,0.5363446006580914,0,0,1.8189110366588963,0
0,2018,1,6,0,2,0,0.7170206401435835,0,1,-0.6310097636957879,1
0,2017,0,7,0,1,0,0.3042177684714328,0,0,1.100285175975823,1
2,2017,0,3,0,2,0,0.2743045169009871,0,0,-1.6566898309690214,0
0,2018,1,6,0,1,0,0.5195931797786418,0,0,-1.2531952897202767,1
2,2018,1,2,0,1,0,0.4292551600358958,0,0,0.8105762067872547,0
0,2017,1,2,0,2,0,0.3431049955130122,0,0,0.3877592374333348,0
2,2018,1,7,0,0,0,0.6877056536045467,0,0,-0.2818155093780657,1
0,2018,1,6,0,0,0,0.4023332336224948,0,0,0.0143596403224571,1
1,2017,0,4,0,0,0,0.3640442716123243,0,0,-1.384355375311487,0
2,2017,0,3,1,0,0,0.2743045169009871,0,0,-1.7911413536931085,0
1,2018,0,3,0,0,0,0.4537840263236614,0,0,-0.5510080442930118,0
2,2017,1,2,0,1,0,0.2769967095423272,0,0,0.3403329855090177,0
2,2018,1,7,0,2,0,0.6287765480107687,0,0,-0.4534162547522294,1
2,2018,1,2,0,1,0,0.467723601555489,0,0,0.9128783840598458,0
0,2018,0,1,0,0,0,0.3640442716123243,0,0,-0.8492925336098945,0
0,2018,1,4,0,2,0,0.6769368830391863,0,0,0.1873772341666324,0
1,2018,1,5,0,1,0,0.5842058031708046,0,0,-0.814687796711879,1
1,2018,1,1,0,0,0,0.4657493269518396,0,1,-0.8492925336098945,0
0,2018,0,6,0,0,0,0.6332635357463355,0,0,-1.315514612291896,1
2,2018,0,1,0,0,0,0.2922524678432545,0,0,0.5734498437695015,0
0,2018,1,4,0,0,0,0.5907867185163027,0,0,0.4998335603951988,0
2,2018,1,1,0,1,0,0.9048758600059824,0,0,-0.3858181592437775,0
0,2018,0,4,0,1,0,0.5136105294645528,0,0,-0.1158600232696961,0
1,2018,0,7,0,1,0,0.5136105294645528,0,0,0.0297091017727521,1
2,2018,1,3,0,1,0,0.3137900089739754,0,0,-1.1960679773682703,0
3,2018,1,7,0,1,0,0.3456775351480706,0,0,-1.0938593953815183,1
0,2018,1,5,0,0,0,0.678731678133413,0,0,0.5734498437695015,1
0,2018,1,4,0,2,0,0.4854920729883338,0,0,0.682291481734681,0
1,2018,0,7,0,0,0,0.3341310200418785,0,0,0.7012747116202025,1
0,2018,0,7,0,0,0,0.3640442716123243,0,0,0.0598565434290817,1
1,2018,0,2,0,1,0,0.4537840263236614,0,0,0.6238927853334811,0
1,2018,1,2,0,1,0,0.5154053245587794,0,0,0.303672549971128,0
0,2018,1,4,0,2,0,0.4454083158839365,0,0,0.1180881129654652,0
0,2018,1,6,0,0,0,0.4866886030511516,0,1,-0.3858181592437775,1
0,2018,0,4,0,0,0,0.6033502841758899,0,0,0.2272686863786324,0
0,2018,1,1,0,0,0,0.28926114268621,0,1,-0.4534162547522294,0
0,2018,1,7,0,3,0,0.7768471432844749,0,0,-0.3430212391179341,1
2,2018,1,2,0,1,0,0.9763087047562068,0,0,-0.2237932639533717,0
0,2018,1,6,0,0,0,0.3646425366437331,0,1,0.3993701532815155,1
0,2018,0,4,0,1,0,0.3760095722405025,0,0,-1.985608868000325,0
1,2018,1,1,0,0,0,0.7289859407717618,0,0,-1.5506363990851626,0
1,2018,1,4,0,1,0,0.3398145378402632,0,0,-0.5010442920420968,0
2,2018,1,2,0,1,0,0.5261740951241399,0,1,0.4671172426151201,0
2,2018,1,1,0,1,0,0.3873766078372719,0,0,-0.3018428446569174,0
1,2018,1,3,0,2,0,0.6177086449297038,0,0,1.107662914478282,0
0,2018,1,4,0,0,0,0.3075082261441818,0,1,1.6451108577401854,0
0,2017,1,6,0,0,0,0.5626682620400837,0,0,-1.0938593953815183,1
1,2018,0,7,0,0,0,0.4537840263236614,0,0,1.747005675669755,1
0,2017,0,7,0,0,0,0.3939575231827699,0,0,-1.6566898309690214,1
2,2018,1,2,0,0,1,0.4664672449895303,0,0,0.6139383056034631,0
2,2017,1,1,0,0,0,0.3973676338618007,0,0,-1.2531952897202767,0
0,2018,0,5,0,0,0,0.5810948250074782,0,0,0.682291481734681,1
0,2018,1,5,0,1,0,0.5435237810349984,0,1,-0.5769575461117442,1
1,2018,1,3,0,0,0,0.6392461860604247,0,0,-0.3430212391179341,0
2,2018,0,2,0,0,0,0.3700269219264134,0,0,-0.0169190255299602,0
0,2018,1,5,0,1,0,0.327849237212085,0,0,1.8138584128247928,1
1,2018,0,1,0,0,0,0.4615614717319772,0,0,-0.1866916119251648,0
0,2018,1,7,0,1,0,0.2816033502841759,0,0,-1.315514612291896,1
0,2018,1,7,0,0,0,0.6691594376308704,0,0,-0.9229839521930266,1
1,2018,1,7,0,2,0,0.7708644929703857,0,0,-0.814687796711879,1
0,2017,0,1,0,0,0,0.5375411307209093,0,0,0.5836747532510416,0
0,2018,1,6,0,2,0,0.720011965300628,0,0,0.8453999950464618,1
0,2018,1,7,0,2,0,0.7708644929703857,0,1,-0.718282431575302,1
2,2018,1,2,0,0,0,0.352078970984146,0,1,-0.8492925336098945,0
1,2018,1,3,0,0,0,0.6634759198324858,0,0,-0.1158600232696961,0
1,2018,1,3,0,0,0,0.4507927011666168,0,1,-0.1158600232696961,0
1,2018,0,3,0,0,0,0.5435237810349984,0,0,1.8138584128247928,0
0,2018,1,6,0,0,0,0.6123242596470235,0,0,0.7568733526288431,1
2,2018,0,1,0,0,0,0.2922524678432545,0,0,-0.2050928380971673,0
1,2018,1,5,0,0,0,0.7307807358659886,0,0,0.1600999635136913,1
0,2018,1,5,0,0,0,0.5592581513610528,0,0,1.1938414108765072,1
0,2018,1,5,0,0,0,0.5495064313490876,0,0,-0.9229839521930266,1
0,2018,0,4,0,0,0,0.8426562967394555,0,0,-1.0938593953815183,0
0,2018,1,4,0,2,0,0.6984744241699072,0,0,-0.0328603820111207,0
1,2018,1,7,0,0,0,0.5100209392760993,0,1,1.617401013915078,1
1,2018,1,3,0,0,0,0.477714627580018,0,0,-0.9229839521930266,0
2,2018,0,6,0,0,0,0.5210888423571641,0,0,-0.0987961844548332,1
2,2018,0,5,0,0,0,0.5435237810349984,0,0,1.6285319695210685,1
0,2018,1,6,0,0,0,0.5154053245587794,0,0,0.682291481734681,1
0,2018,1,6,0,1,0,0.3969488483398145,0,1,1.600584839420688,1
0,2018,1,7,0,1,0,0.274902781932396,0,1,-0.8492925336098945,1
1,2018,1,2,0,0,0,0.2493568650912354,0,1,-1.6566898309690214,0
1,2017,0,1,0,0,0,0.3341310200418785,0,0,0.1600999635136913,0
2,2018,1,7,0,0,0,0.2503739156446306,0,0,1.793521860992584,1
2,2017,1,3,0,2,0,0.504636553993419,0,0,-0.4534162547522294,0
2,2018,1,2,0,1,0,0.8426562967394555,0,0,-1.0038440334366296,0
1,2018,1,3,0,0,0,0.3705055339515405,0,0,0.961727109567378,0
2,2018,1,4,0,0,0,0.3507627879150463,0,1,-1.384355375311487,0
1,2018,1,7,0,1,0,0.5566856117259945,0,0,0.0297091017727521,1
0,2018,1,6,0,0,0,0.8761591384983546,0,0,1.2959824482391158,1
2,2017,0,1,0,0,0,0.3999401734968591,0,0,1.3091737475690068,0
2,2018,1,2,0,0,0,0.790008973975471,0,0,0.69181222134396,0
0,2018,1,4,0,1,0,0.4368531259347891,0,0,-1.2531952897202767,0
0,2018,0,4,0,0,0,0.3341310200418785,0,0,-0.1331721994535322,0
0,2018,0,6,0,0,0,0.3939575231827699,0,1,-0.7492897975185061,1
1,2018,1,3,0,0,0,0.5172599461561471,0,0,0.3282204128362821,0
1,2018,0,7,0,0,0,0.3939575231827699,0,0,1.1440881652255075,1
1,2018,0,7,0,0,0,0.2443912653305414,0,0,-0.2237932639533717,1
2,2018,1,1,0,2,0,0.7230032904576726,0,0,-1.0938593953815183,0
1,2018,0,7,0,1,0,0.4651510619204308,0,0,1.0928757881198847,1
0,2017,0,5,0,0,0,0.2743045169009871,0,0,0.1873772341666324,1
0,2017,1,7,0,2,0,0.7947950942267423,0,0,-1.7911413536931085,1
0,2018,1,6,0,2,0,0.720011965300628,0,0,0.8453999950464618,1
0,2018,1,6,0,1,0,0.28926114268621,0,1,0.2532177884033206,1
0,2017,0,5,1,0,0,0.3102004187855219,0,0,-0.6882827749845334,1
0,2018,0,7,1,1,0,0.2743045169009871,1,0,-1.985608868000325,1
1,2018,1,6,0,1,0,0.4295542925516003,0,0,0.3282204128362821,1
1,2018,1,7,0,0,0,0.4075381393957523,0,1,-0.4769549814758576,1
0,2017,0,7,0,0,0,0.483697277894107,0,0,-0.9624117371999296,1
0,2018,1,7,0,2,0,0.693090038887227,0,1,-0.8492925336098945,1
0,2018,1,5,0,1,0,0.4652108884235715,0,0,-0.2621411863055919,1
2,2018,1,6,0,1,0,0.6177086449297038,0,0,0.2403057213172697,1
0,2018,1,5,0,0,0,0.7953933592581512,0,0,0.3993701532815155,1
0,2018,1,5,0,2,0,0.6571941370026921,0,0,-0.4534162547522294,1
1,2018,1,7,0,1,0,0.5800179479509422,0,1,0.0143596403224571,1
2,2018,1,2,0,1,0,0.3628477415495064,0,1,0.5318335994087854,0
0,2018,1,1,0,1,0,0.4830990128626982,0,0,0.7106798152491427,0
2,2018,0,7,0,0,0,0.2743045169009871,0,0,0.3523410130874057,1
2,2018,1,2,0,0,0,0.4193837870176488,0,1,1.0704543639289932,0
2,2017,1,3,0,0,0,0.3431049955130122,0,0,0.4560457404498526,0
2,2018,1,2,0,2,0,0.7792402034101106,0,0,-0.1866916119251648,0
2,2018,1,2,0,1,0,0.6033502841758899,0,0,0.8710332127543804,0
1,2018,0,3,0,0,0,0.3685312593478911,0,0,0.5318335994087854,0
0,2018,1,4,0,1,0,0.3223451989231229,0,0,-0.718282431575302,0
1,2018,0,3,0,0,0,0.6033502841758899,0,0,1.3157336877091237,0
2,2018,1,7,0,0,0,0.7846245886927908,0,0,-0.3430212391179341,1
2,2018,1,2,0,1,0,0.6949446604845946,0,0,0.3877592374333348,0
1,2018,1,3,0,1,0,0.6123242596470235,0,0,-0.0987961844548332,0
2,2018,1,2,0,0,0,0.4615614717319772,0,1,0.3877592374333348,0
0,2018,0,6,0,0,0,0.2144780137600957,0,0,0.8105762067872547,1
0,2018,0,6,1,0,0,0.4298534250673048,0,0,-1.315514612291896,1
0,2018,1,4,0,2,0,0.6230930302123839,0,0,-0.0011810930312185,0
0,2017,0,5,1,0,0,0.2743045169009871,0,0,-0.0987961844548332,1
2,2017,0,2,0,0,0,0.4507927011666168,0,0,0.7928762038744863,0
0,2018,1,6,0,0,0,0.5423272509721806,0,0,0.0448729401356539,1
1,2018,0,3,1,0,0,0.2743045169009871,0,0,-0.7813917674178052,0
0,2018,1,6,0,2,0,0.7630870475620698,0,0,0.8280824371688261,1
4,2018,1,2,0,1,0,0.556924917738558,0,0,0.783951883394518,0
2,2017,0,1,0,0,0,0.4148967992820819,0,0,-1.0938593953815183,0
0,2018,1,7,0,0,0,0.4537840263236614,0,1,-1.1431884582559426,1
1,2018,1,3,0,0,0,0.5800179479509422,0,1,0.2786784563680143,0
0,2018,1,7,0,2,0,0.4238707747532156,0,0,0.5734498437695015,1
0,2018,0,6,0,0,0,0.3998205204905773,0,0,-1.5506363990851626,1
2,2018,1,2,0,0,0,0.3341310200418785,0,0,0.0746650551061651,0
0,2018,0,5,0,0,0,0.5076278791504636,0,0,-0.0011810930312185,1
1,2018,1,2,0,0,0,0.4238707747532156,0,0,1.8439888333296317,0
1,2017,1,3,0,1,0,0.2965599760693987,0,0,0.2008076151680192,0
0,2018,0,5,0,0,0,0.2443912653305414,0,0,-0.3642076811062532,1
2,2018,0,5,0,0,0,0.4020939276099312,0,0,0.5105779282303068,1
0,2018,1,1,0,0,0,0.9383787017648816,0,0,-1.985608868000325,0
1,2018,0,5,0,0,0,0.4615614717319772,0,0,0.132243302045638,1
0,2018,0,6,0,0,0,0.4537840263236614,0,0,1.793521860992584,1
0,2018,1,5,0,0,0,0.261142686209991,0,0,1.7626302599203965,1
2,2018,1,7,0,1,0,0.8067603948549206,0,0,-1.384355375311487,1
2,2018,1,2,0,0,0,0.3848638947053545,0,0,0.132243302045638,0
0,2018,0,7,0,0,0,0.483697277894107,0,0,1.2078025310196427,1
1,2018,1,7,0,1,0,0.644630571343105,0,0,0.2008076151680192,1
0,2018,1,6,0,2,0,0.5154053245587794,0,0,0.2660077731103278,1
2,2017,1,6,0,2,0,0.3317977864193838,0,0,-0.9624117371999296,1
0,2018,0,7,0,0,0,0.483697277894107,0,0,1.4299775831198671,1
1,2018,1,2,0,0,0,0.8845348489380794,0,0,-1.46168706701608,0
1,2017,1,4,0,2,0,0.4298534250673048,0,0,-1.315514612291896,0
1,2018,1,3,0,1,0,0.5261740951241399,0,0,-0.6310097636957879,0
0,2018,1,5,0,0,0,0.5907867185163027,0,0,0.0297091017727521,1
1,2018,1,3,0,1,0,0.2461262339216273,0,0,0.1037762432774275,0
0,2018,1,1,0,1,1,0.9515405324558776,0,0,1.5892929120895172,0
0,2018,1,7,0,0,0,0.8869279090637152,0,0,-0.1685781582022173,1
0,2017,0,1,0,0,0,0.4926712533652408,0,0,-0.2818155093780657,0
0,2018,1,1,0,1,0,0.6452288363745138,0,0,-1.2531952897202767,0
2,2018,1,2,0,2,0,0.4119054741250373,0,1,-0.6310097636957879,0
0,2018,0,6,0,0,0,0.5136105294645528,0,0,-0.3222390721437069,1
2,2018,1,2,0,1,0,0.4238707747532156,0,0,1.2008357231806426,0
1,2018,1,7,0,0,0,0.6230930302123839,0,0,-0.0653798814208076,1
1,2018,0,3,0,0,0,0.5435237810349984,0,0,0.7385591347431675,0
0,2017,0,1,0,0,0,0.4926712533652408,0,0,0.2660077731103278,0
2,2018,1,2,0,0,0,0.5261740951241399,0,0,-0.5510080442930118,0
1,2018,1,3,0,0,0,0.7828297935985641,0,0,-0.7813917674178052,0
2,2018,0,2,1,0,0,0.2743045169009871,1,0,-1.7911413536931085,0
0,2018,0,1,0,0,0,0.3939575231827699,0,0,0.132243302045638,0
0,2018,1,5,0,1,0,0.477714627580018,0,1,-1.985608868000325,1
0,2017,0,5,0,0,0,0.4238707747532156,1,0,-0.7813917674178052,1
1,2018,1,6,0,0,0,0.6230930302123839,0,0,0.6039178635303322,1
0,2018,1,4,0,1,0,0.6571941370026921,0,1,-1.315514612291896,0
0,2018,1,7,0,1,0,0.3215674543822914,0,0,1.51424315560654,1
0,2018,0,7,0,0,0,0.5154053245587794,0,0,-0.4534162547522294,1
0,2018,1,5,0,1,0,0.5973676338618007,0,0,0.3282204128362821,1
0,2018,1,7,0,1,0,0.3592581513610529,0,1,0.3642466720710982,1
0,2017,0,6,0,0,0,0.3082261441818725,0,0,1.0854344172876205,1
2,2018,0,2,0,0,0,0.3341310200418785,0,0,-0.1331721994535322,0
1,2018,1,1,0,2,0,0.6177086449297038,0,0,0.2532177884033206,0
1,2018,0,3,0,0,0,0.6033502841758899,0,0,1.22854053438768,0
1,2018,1,3,0,1,0,0.7253963505833083,0,0,0.2786784563680143,0
0,2018,0,7,0,0,0,0.4238707747532156,0,0,0.4781046931408519,1
0,2018,1,6,0,2,0,0.4992521687107388,0,1,-0.3430212391179341,1
2,2018,1,1,0,1,0,0.546515106192043,0,0,-1.6566898309690214,0
2,2018,1,2,0,0,0,0.6024528866287764,0,0,1.6506062368626315,0
2,2017,1,2,0,2,0,0.4193837870176488,0,0,0.2272686863786324,0
0,2018,1,7,0,0,0,0.6553993419084653,0,0,1.5949470667112724,1
0,2018,1,4,0,0,0,0.4178881244391265,0,1,-1.46168706701608,0
0,2018,1,7,0,0,0,0.483697277894107,0,0,1.2078025310196427,1
2,2018,1,5,0,1,0,0.8893209691893509,0,0,0.3993701532815155,1
1,2018,1,1,0,0,0,0.7846245886927908,0,0,-0.2428050558244946,0
1,2018,1,3,0,0,0,0.790008973975471,0,0,-0.7813917674178052,0
2,2018,1,1,0,1,0,0.8187256954830989,0,0,1.4845769677542802,0
0,2018,0,6,1,1,0,0.483697277894107,0,1,-1.0038440334366296,1
1,2018,1,7,0,1,0,0.4119054741250373,0,1,-0.4534162547522294,1
0,2018,1,6,0,0,0,0.4398444510918336,0,1,-0.8492925336098945,1
2,2018,0,2,0,0,0,0.2922524678432545,0,0,-0.2428050558244946,0
2,2017,1,1,0,0,0,0.321746933891714,0,0,-0.6036087123507768,0
0,2017,1,7,0,3,0,0.693090038887227,0,0,0.1600999635136913,1
0,2018,0,7,1,0,0,0.2862698175291654,0,0,-1.7911413536931085,1
1,2018,1,7,0,0,0,0.352078970984146,0,1,-1.1960679773682703,1
1,2018,1,3,0,0,0,0.6033502841758899,0,0,0.6727116092950133,0
0,2018,1,4,0,0,0,0.5340711935387376,0,0,-0.5257167383027416,0
1,2018,0,3,0,0,0,0.483697277894107,0,0,-0.2428050558244946,0
0,2018,1,4,0,1,0,0.2723302422973377,0,0,-0.3430212391179341,0
1,2018,0,3,1,0,0,0.6631767873167812,0,0,-1.315514612291896,0
0,2017,1,6,0,1,0,0.3431049955130122,0,0,0.4336441821178606,1
0,2018,1,6,0,1,0,0.352019144481005,0,1,-0.3430212391179341,1
0,2018,1,5,0,1,0,0.5375411307209093,1,0,-1.384355375311487,1
1,2018,1,7,0,1,0,0.5800179479509422,0,1,0.0448729401356539,1
2,2018,1,1,0,2,0,0.8923122943463955,0,0,0.2272686863786324,0
0,2017,0,7,0,0,0,0.3760095722405025,0,0,0.0143596403224571,1
2,2018,1,7,0,1,0,0.244092132814837,0,0,-0.1866916119251648,1
1,2018,1,3,0,2,0,0.6287765480107687,0,0,-0.718282431575302,0
2,2018,1,2,0,0,0,0.5961711037989829,0,0,0.1873772341666324,0
0,2018,0,4,0,0,0,0.6631767873167812,0,0,1.4422483457000417,0
2,2018,1,1,0,0,0,0.5654801076877056,0,0,-0.814687796711879,0
2,2018,0,5,0,0,0,0.5435237810349984,0,0,1.6285319695210685,1
0,2018,1,6,0,0,0,0.5692491773855817,0,0,0.7293212132215994,1
0,2018,1,4,0,0,0,0.553096021537541,0,0,-0.0819721596158678,0
0,2018,0,1,1,0,0,0.3700269219264134,0,0,0.5527874866365081,0
0,2018,0,5,0,1,0,0.5734370326054441,0,0,1.6886516700477645,1
2,2017,0,1,0,0,0,0.992222554591684,0,0,0.0143596403224571,0
0,2018,1,5,0,1,0,0.3999401734968591,0,0,-0.9624117371999296,1
1,2018,1,3,0,0,0,0.483697277894107,0,0,1.838997738200305,0
2,2018,1,2,0,0,0,0.3990427759497457,0,0,1.622974400452564,0
1,2018,1,3,0,0,0,0.5315584804068202,0,1,0.4336441821178606,0
0,2018,1,6,0,1,0,0.6093329344899789,0,0,-1.0938593953815183,1
2,2018,1,7,0,0,0,0.5638647921029015,0,0,1.2216546798928345,1
2,2018,1,4,0,1,0,0.2834579718815435,0,0,1.0928757881198847,0
2,2018,1,2,0,0,0,0.7361651211486687,0,0,0.2912325196874556,0
0,2018,0,7,0,0,0,0.4537840263236614,0,0,1.3091737475690068,1
0,2018,1,5,0,0,0,0.7230032904576726,0,0,1.3546063146808416,1
1,2018,1,2,0,1,0,0.477714627580018,0,1,-1.0038440334366296,0
1,2018,1,1,0,0,0,0.3191743942566556,0,1,-0.1331721994535322,0
0,2018,1,6,0,0,0,0.5100209392760993,0,0,0.5836747532510416,1
3,2018,1,3,0,1,0,0.2865689500448699,0,0,-1.46168706701608,0
0,2018,1,5,0,0,0,0.8187256954830989,0,0,-0.5010442920420968,1
2,2018,1,1,0,0,0,0.5423272509721806,0,0,1.3737384027322683,0
0,2018,0,4,0,0,0,0.3341310200418785,0,0,0.2786784563680143,0
1,2018,0,7,0,0,0,0.3341310200418785,0,0,0.961727109567378,1
2,2018,1,6,0,0,0,0.4602452886628776,0,0,0.0448729401356539,1
1,2018,1,7,0,1,0,0.6033502841758899,0,0,0.9536849723523606,1
2,2018,1,2,0,2,0,0.5880945258749626,0,0,0.0297091017727521,0
0,2018,1,7,0,0,0,0.352078970984146,0,1,-1.2531952897202767,1
0,2017,0,7,0,0,0,0.3341310200418785,0,0,0.6039178635303322,1
2,2018,1,4,0,0,0,0.548130421776847,0,0,0.6238927853334811,0
0,2018,1,5,0,2,1,0.6691594376308704,0,0,-1.6566898309690214,1
2,2018,1,7,0,0,0,0.3898893209691893,0,0,-0.4769549814758576,1
0,2018,1,6,0,0,0,0.504636553993419,0,1,0.8193532197223308,1
2,2017,1,3,0,0,0,0.4193837870176488,0,0,0.4560457404498526,0
2,2018,1,1,0,0,0,0.8923122943463955,0,0,-0.1158600232696961,0
0,2018,1,7,0,0,0,0.28926114268621,0,1,1.51424315560654,1
1,2018,1,1,0,1,1,0.6877056536045467,0,0,0.8453999950464618,0
2,2018,0,2,0,0,0,0.3401136703559677,0,0,0.7106798152491427,0
0,2018,1,5,0,0,0,0.5154053245587794,0,0,0.783951883394518,1
0,2017,0,1,0,0,0,0.483697277894107,0,0,1.1150093317488396,0
1,2018,1,1,0,0,0,0.456177086449297,0,1,1.7522273360073262,0
1,2018,1,7,0,1,0,0.5961711037989829,0,0,0.5734498437695015,1
0,2018,1,1,0,0,0,0.7888124439126531,0,0,-1.46168706701608,0
0,2018,1,5,0,2,0,0.7432246485192939,0,0,-1.5506363990851626,1
1,2018,1,1,0,1,0,0.7792402034101106,0,0,-0.2621411863055919,0
0,2018,1,7,0,0,0,0.3640442716123243,0,0,1.4905473316502045,1
2,2017,1,1,0,0,0,0.0,0,0,1.3091737475690068,0
0,2018,1,6,0,0,0,0.5477116362548609,0,0,1.3157336877091237,1
0,2017,0,1,0,0,0,0.3221657194137002,0,0,-0.4303983582298242,0
0,2018,1,1,0,1,0,0.5425067304816032,0,0,0.4890096334269794,0
2,2018,1,1,0,0,0,0.5414298534250672,0,1,-0.1158600232696961,0
0,2017,0,5,1,0,0,0.3341310200418785,0,0,-1.0938593953815183,1
0,2018,0,1,0,0,0,0.31678133413102,0,0,-1.5506363990851626,0
1,2018,1,4,0,2,0,0.9100209392760992,0,0,-1.46168706701608,0
0,2018,1,6,0,0,0,0.4507927011666168,0,1,-0.4534162547522294,1
0,2018,1,4,0,1,0,0.3863595572838768,0,0,-1.1431884582559426,0
2,2018,1,6,0,0,0,0.368052647322764,0,1,-1.7911413536931085,1
1,2018,1,3,0,1,0,0.7440622195632665,0,0,-0.5010442920420968,0
0,2018,0,6,0,1,0,0.4238707747532156,0,0,1.0091840482465178,1
1,2018,1,3,0,1,0,0.3767873167813341,0,1,-0.814687796711879,0
0,2017,0,6,0,0,1,0.2240502542626383,0,0,0.0448729401356539,1
1,2018,0,3,0,0,0,0.4723302422973377,0,0,-1.5506363990851626,0
